,id,hit,name,countries
758,18206584,environment(al)?,custom segments > schober mobile data germany - environmentally conscious customers - gps data,['germany']
354,3577088,environment(al)?,eyeota - de experian - buying decision - sustainable development / environment,['germany']
355,3577114,environment(al)?,eyeota - de experian - energy - sustainable development / environment,['germany']
427,18059897,environment(al)?,eyeota - dk ndr - 08 kantar-gallup interests - interested in: environment,['denmark']
358,15734783,environment(al)?,eyeota - dk ndr - 10 shopping - environmental products ,['denmark']
412,17575921,environment(al)?,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - environmentalist,['denmark']
554,21779692,environment(al)?,eyeota - miq - de experian - buying decision - sustainable development / environment,['germany']
555,21779713,environment(al)?,eyeota - miq - de experian - energy - sustainable development / environment,['germany']
431,18060841,environment(al)?,eyeota - se ndr - 11 interests kantar sifo - interested in: environment,['sweden']
3,4072934,environment(al)?,international_eu - france environmentalism ,['france']
6,4074081,environment(al)?,international_eu - germany environmentalism ,['germany']
9,4075097,environment(al)?,international_eu - italy environmentalism ,['italy']
12,4070328,environment(al)?,international_eu - spain environmentalism ,['spain']
249,11054143,environment(al)?,kbm group - germany - panadress consumer data | target groups | energy & telekomminication | environment protective behaviour,['germany']
250,11053572,environment(al)?,kbm group - germany - schober | lifestyle | environmental awareness / organic products,['germany']
251,11053623,environment(al)?,kbm group - germany - schober | living environment | age of building | 1900-1945,['germany']
252,11053677,environment(al)?,kbm group - germany - schober | living environment | age of building | 1946-1960,['germany']
253,11053665,environment(al)?,kbm group - germany - schober | living environment | age of building | 1961-1970,['germany']
254,11053697,environment(al)?,kbm group - germany - schober | living environment | age of building | 1971-1980,['germany']
255,11053742,environment(al)?,kbm group - germany - schober | living environment | age of building | 1981-1985,['germany']
256,11053728,environment(al)?,kbm group - germany - schober | living environment | age of building | 1986-1995,['germany']
257,11053751,environment(al)?,kbm group - germany - schober | living environment | age of building | 1996-2000,['germany']
258,11053760,environment(al)?,kbm group - germany - schober | living environment | age of building | 2001-2005,['germany']
259,11053875,environment(al)?,kbm group - germany - schober | living environment | age of building | 2006-2010,['germany']
260,11053758,environment(al)?,kbm group - germany - schober | living environment | age of building | before 1900,['germany']
261,11053897,environment(al)?,kbm group - germany - schober | living environment | age of building | from 2011,['germany']
262,11053663,environment(al)?,kbm group - germany - schober | living environment | building type | apartment building,['germany']
263,11053675,environment(al)?,kbm group - germany - schober | living environment | building type | block of flats,['germany']
264,11053836,environment(al)?,kbm group - germany - schober | living environment | building type | farmhouse,['germany']
265,11053762,environment(al)?,kbm group - germany - schober | living environment | building type | high-rise building,['germany']
266,11053773,environment(al)?,kbm group - germany - schober | living environment | building type | office/factory,['germany']
267,11053678,environment(al)?,kbm group - germany - schober | living environment | building type | row house/duplex house,['germany']
268,11053543,environment(al)?,kbm group - germany - schober | living environment | building type | single/two-familiy house,['germany']
269,11053898,environment(al)?,kbm group - germany - schober | living environment | building type | terraced house,['germany']
270,11053729,environment(al)?,kbm group - germany - schober | living environment | exclusivity | exclusive,['germany']
271,11053690,environment(al)?,kbm group - germany - schober | living environment | exclusivity | simple,['germany']
272,11053548,environment(al)?,kbm group - germany - schober | living environment | exclusivity | standard,['germany']
273,11053551,environment(al)?,kbm group - germany - schober | living environment | exclusivity | sufficient,['germany']
274,11053587,environment(al)?,kbm group - germany - schober | living environment | garden type | community garden,['germany']
275,11053747,environment(al)?,kbm group - germany - schober | living environment | garden type | large garden,['germany']
276,11053673,environment(al)?,kbm group - germany - schober | living environment | garden type | medium-sized garden,['germany']
277,11053571,environment(al)?,kbm group - germany - schober | living environment | garden type | small garden,['germany']
278,11053707,environment(al)?,kbm group - germany - schober | living environment | garden type | without garden,['germany']
279,11053647,environment(al)?,kbm group - germany - schober | living environment | individuality | individual,['germany']
280,11053566,environment(al)?,kbm group - germany - schober | living environment | individuality | little individual,['germany']
281,11053550,environment(al)?,kbm group - germany - schober | living environment | individuality | partly individual,['germany']
282,11053749,environment(al)?,kbm group - germany - schober | living environment | individuality | very individual,['germany']
283,11053657,environment(al)?,kbm group - germany - schober | living environment | living space | 100 to 120 sqm,['germany']
284,11053674,environment(al)?,kbm group - germany - schober | living environment | living space | 60 to 80 sqm,['germany']
285,11053688,environment(al)?,kbm group - germany - schober | living environment | living space | 80 to 100 sqm,['germany']
286,11053540,environment(al)?,kbm group - germany - schober | living environment | living space | more than 120 sqm,['germany']
287,11053757,environment(al)?,kbm group - germany - schober | living environment | living space | until 60 sqm,['germany']
288,11053743,environment(al)?,kbm group - germany - schober | living environment | location of building | city center,['germany']
289,11053531,environment(al)?,kbm group - germany - schober | living environment | location of building | inner-city,['germany']
290,11053607,environment(al)?,kbm group - germany - schober | living environment | location of building | outskirts,['germany']
291,11053547,environment(al)?,kbm group - germany - schober | living environment | maintenance condition | neat,['germany']
292,11053750,environment(al)?,kbm group - germany - schober | living environment | maintenance condition | neglected,['germany']
293,11053659,environment(al)?,kbm group - germany - schober | living environment | maintenance condition | sufficient,['germany']
294,11053567,environment(al)?,kbm group - germany - schober | living environment | maintenance condition | very,['germany']
295,11053736,environment(al)?,kbm group - germany - schober | living environment | moving frequency | area of popluation growth,['germany']
296,11053733,environment(al)?,kbm group - germany - schober | living environment | moving frequency | area with declining population,['germany']
297,11053552,environment(al)?,kbm group - germany - schober | living environment | moving frequency | average fluctuation,['germany']
298,11053700,environment(al)?,kbm group - germany - schober | living environment | moving frequency | hardly any fluctuation,['germany']
299,11053570,environment(al)?,kbm group - germany - schober | living environment | moving frequency | high fluctuation,['germany']
300,11053748,environment(al)?,kbm group - germany - schober | living environment | residential area | deficient,['germany']
301,11053588,environment(al)?,kbm group - germany - schober | living environment | residential area | good,['germany']
302,11053539,environment(al)?,kbm group - germany - schober | living environment | residential area | satisfactory,['germany']
303,11053667,environment(al)?,kbm group - germany - schober | living environment | residential area | sufficient,['germany']
770,26344487,environment(al)?,lotame > custom > it > environmentalism,['italy']
416,17629569,environment(al)?,mbbmedia_fr_employment_actors_environment ,['france']
415,17629544,environment(al)?,mbbmedia_fr_environment_personality ,['france']
18,617480,environment(al)?,mediaiq_gs_french_environment ,['france']
323,13724698,environment(al)?,schober > de > b2c > energy > ecology & environment ,['germany']
326,13724914,environment(al)?,schober > de > b2c > fundraising > environmentally conscious ,['germany']
196,8267613,environment(al)?,"sharethis - ca, fr, de, uk, au, hk - science - ecology & environment - climate change & global warming","['germany', 'france']"
760,25531040,environment(al)?,xaxaustria_ds_environmentprotection ,['austria']
761,25531185,environment(al)?,xaxaustria_peugeot_environmentprotection ,['austria']
756,25458177,environment(al)?,xaxisde2_ds_environmentprotection ,['germany']
755,25458157,environment(al)?,xaxisde_ds_environmentprotection ,['germany']
768,25868788,environment(al)?,xaxisde_opel_environmentprotection ,['germany']
643,24250131,environment(al)?,xaxisde_peugeot_environmentprotection ,['germany']
318,12912203,environment(al)?,xaxisdk_environmental ,['denmark']
44,2137198,environment(al)?,xaxisema_gs_environment ,['europe']
43,3149551,environment(al)?,xaxisema_pillar2_category_environmental ,['europe']
46,3149550,environment(al)?,xaxises_pillar2_category_environmental ,['spain']
764,25602558,environment(al)?,xaxishungary_ford_environment ,['hungary']
699,24723223,environment(al)?,zeotap > spain > custom > volvo > interest > eco friendly & environment,['spain']
310,11853911,environment(al)?,zeotap > spain > interest > eco friendly & environment,['spain']
447,19500181,environment(al)?,zeotap > spain > interest > eco friendly & environment (publisher) (1),['spain']
121,8013151,equality,branded data > nordic data resources > sweden > super target > interests > equality ,['sweden']
428,18059898,equality,eyeota - dk ndr - 08 kantar-gallup interests - interested in: equality,['denmark']
25,3438433,equality,xaxisema_diesel_gender_equality_english ,['europe']
26,3438610,equality,xaxisema_diesel_gender_equality_french ,"['france', 'europe']"
27,3438611,equality,xaxisema_diesel_gender_equality_german ,"['germany', 'europe']"
28,3438601,equality,xaxisema_diesel_gender_equality_italian ,"['italy', 'europe']"
55,7040935,global ?warming,xaxisema_global_warming ,['europe']
57,7041374,global ?warming,xaxisema_global_warming_de ,"['germany', 'europe']"
202,8255444,immigra(nt|tion),experian sp - mosaic - agricultural - agricultural immigration areas ,['spain']
199,8255452,immigra(nt|tion),experian sp - mosaic - industry - industrial immigration areas ,['spain']
203,8255460,immigra(nt|tion),experian sp - mosaic - mixed areas - mixed immigration areas ,['spain']
201,8255492,immigra(nt|tion),experian sp - mosaic - urban - urban immigration areas ,['spain']
59,821109,immigra(nt|tion),revomsg_nclr_immigration_esp ,['spain']
174,8267473,immigra(nt|tion),"sharethis - ca, fr, de, uk, au, hk - law & government - government - visa & immigration","['germany', 'france']"
200,8255344,liberal,experian sp - automotive - liberal professionals ,['spain']
560,22180696,liberal,eyeota - es experian - sociodemographic - automotive segmentation - tv8 - liberal professionals,['spain']
248,11053958,liberal,kbm group - germany - microm data | microm geo milieus | liberal intellectual milieu,['germany']
462,20565467,liberal,truoptik>captify>1stpartydata>lifeprofiles-professionliberale-france,['france']
4,4072930,military,international_eu - france military ,['france']
7,4074072,military,international_eu - germany military ,['germany']
10,4075091,military,international_eu - italy military ,['italy']
13,4070322,military,international_eu - spain military ,['spain']
113,7868436,military,oracle country-specific audiences > france > b2b > firmographic > industry > government > military ,['france']
108,7866670,military,oracle country-specific audiences > france > media & entertainment > movies > genres > military & war ,['france']
115,7868466,military,oracle country-specific audiences > germany > b2b > firmographic > industry > government > military ,['germany']
100,7865768,military,oracle country-specific audiences > germany > media & entertainment > movies > genres > military & war ,['germany']
406,7849656,military,oracle country-specific audiences > italy (it) > media and entertainment > movies > genres > military and war ,['italy']
117,7868518,military,oracle country-specific audiences > italy > b2b > firmographic > industry > government > military ,['italy']
119,7868663,military,oracle country-specific audiences > spain > b2b > firmographic > industry > government > military ,['spain']
105,7866274,military,oracle country-specific audiences > spain > media & entertainment > movies > genres > military & war ,['spain']
578,23446686,military,"peer39: negative>death, injury or military conflict - formerly death, war - available in english, spanish, french, german, portuguese, italian, dutch, japanese, chinese","['germany', 'spain', 'france', 'italy', 'netherlands', 'portugal']"
627,23810883,military,"peer39: safe from death, injury or military conflict - available in english, spanish, french, german, portuguese, italian, dutch, japanese, chinese","['germany', 'spain', 'france', 'italy', 'netherlands', 'portugal']"
176,8267488,military,"sharethis - ca, fr, de, uk, au, hk - law & government - military - air force","['germany', 'france']"
177,8267489,military,"sharethis - ca, fr, de, uk, au, hk - law & government - military - army","['germany', 'france']"
178,8267490,military,"sharethis - ca, fr, de, uk, au, hk - law & government - military - marines","['germany', 'france']"
179,8267491,military,"sharethis - ca, fr, de, uk, au, hk - law & government - military - navy","['germany', 'france']"
180,8267494,military,"sharethis - ca, fr, de, uk, au, hk - law & government - military - veterans","['germany', 'france']"
86,2647812,newspaper,branded data > adadvisor by neustar > demographics > spanish language spoken > read spanish newspaper ,['spain']
232,11153666,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines ,['sweden']
332,15101394,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > boats (power reach) ,['sweden']
237,11154727,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > boats (super target) ,['sweden']
331,15101046,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > children & parenting (power reach) ,['sweden']
244,11153111,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > children & parenting (super target) ,['sweden']
337,15101940,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > culture (power reach) ,['sweden']
235,11154159,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > culture (super target) ,['sweden']
335,15101645,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > economy business stock market (power reach) ,['sweden']
229,11153324,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > economy business stock market (super target) ,['sweden']
341,15102691,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > family magazines (power reach) ,['sweden']
239,11154787,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > family magazines (super target) ,['sweden']
338,15102178,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > food & drink (power reach) ,['sweden']
230,11153432,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > food & drink (super target) ,['sweden']
336,15101831,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > health wellbeing (power reach) ,['sweden']
243,11157497,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > health wellbeing (super target) ,['sweden']
342,15103074,newspaper,"branded data > nordic data resources > sweden > media > newspapers & magazines > home decorating, gardening (power reach) ",['sweden']
241,11156312,newspaper,"branded data > nordic data resources > sweden > media > newspapers & magazines > home decorating, gardening (super target) ",['sweden']
339,15102284,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > motor vehicles (power reach) ,['sweden']
238,11154761,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > motor vehicles (super target) ,['sweden']
340,15102530,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > sports outdoor life (power reach) ,['sweden']
231,11153516,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > sports outdoor life (super target) ,['sweden']
344,15103332,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > tabloid magazines (power reach) ,['sweden']
242,11156884,newspaper,branded data > nordic data resources > sweden > media > newspapers & magazines > tabloid magazines (super target) ,['sweden']
124,8013249,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers ,['sweden']
156,8013535,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > beauty fashion ,['sweden']
125,8013534,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > boats ,['sweden']
135,8013551,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > children & parenting ,['sweden']
134,8013550,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > comic books ,['sweden']
133,8013549,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > computers internet computer games ,['sweden']
132,8013548,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > culture ,['sweden']
139,8013556,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > ecomony business stock market ,['sweden']
138,8013554,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > evening paper/tabloids ,['sweden']
137,8013553,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > family magazines ,['sweden']
136,8013552,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > food & drink ,['sweden']
157,8013544,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > health wellbeing ,['sweden']
128,8013540,newspaper,"branded data > nordic data resources > sweden > super target > media > newspapers > home decorating, gardening ",['sweden']
127,8013537,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > morning paper ,['sweden']
126,8013536,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > motor vehicles ,['sweden']
131,8013547,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > music film photo ,['sweden']
130,8013546,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > popular science ,['sweden']
129,8013545,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > professional magazines ,['sweden']
142,8013566,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > sports outdoor life ,['sweden']
141,8013565,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > tabloid magazines ,['sweden']
140,8013564,newspaper,branded data > nordic data resources > sweden > super target > media > newspapers > teen magazines ,['sweden']
0,2062588,newspaper,demographics > language spoken > read spanish newspaper,['spain']
444,19037810,newspaper,eyeota - fi ndr - insight360 - media360 - 1 traditional newspaper readers,['finland']
367,15742229,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: boats ,['sweden']
362,15742317,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: children and parenting ,['sweden']
368,15742316,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: children and parenting ,['sweden']
361,15742313,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: culture ,['sweden']
371,15742318,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: culture ,['sweden']
360,15742310,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: economy business stock market ,['sweden']
369,15742311,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: economy business stock market ,['sweden']
359,15742320,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: family magazines ,['sweden']
372,15742319,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: family magazines ,['sweden']
363,15742306,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: health wellbeing ,['sweden']
364,15742381,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: motor vehicles ,['sweden']
370,15742315,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: motor vehicles ,['sweden']
365,15742385,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: sports outdoor life ,['sweden']
373,15742383,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: sports outdoor life ,['sweden']
374,15742375,newspaper,eyeota - se ndr - 12 media - newspapers and magazines: tabloid magazines ,['sweden']
304,11053613,newspaper,kbm group - germany - schober | media | national newspaper reader,['germany']
306,11053669,newspaper,kbm group - germany - schober | media | regional newspaper reader,['germany']
20,4246862,newspaper,mediaiq_miq_de_bild_newspaper ,['germany']
226,2106426,newspaper,neustar adadvisor - demographics - language spoken - read spanish newspaper,['spain']
1,6835134,newspaper,neustar adadvisor > demographics > spanish-language media > read daily spanish language newspaper,['spain']
324,13724747,newspaper,schober > de > b2c > publisher > daily newspaper reader ,['germany']
183,8267506,newspaper,"sharethis - ca, fr, de, uk, au, hk - news - newspapers","['germany', 'france']"
123,8013179,polic(y|ies),branded data > nordic data resources > sweden > super target > interests > foreign policy ,['sweden']
171,8267358,polic(y|ies),"sharethis - ca, fr, de, uk, au, hk - health - public health - health policy","['germany', 'france']"
173,8267470,polic(y|ies),"sharethis - ca, fr, de, uk, au, hk - law & government - government - public policy","['germany', 'france']"
182,8267502,polic(y|ies),"sharethis - ca, fr, de, uk, au, hk - news - business news - fiscal policy news","['germany', 'france']"
754,25223999,polic(y|ies),xaxispo_pos_mars_brand_safety_policy ,['poland']
111,6886609,police,branded data > bigbang news! > news > police (en) policiales (es),['spain']
346,15157295,police,mbbmedia_fr_interiale_agentdepolice ,['france']
345,15157273,police,mbbmedia_fr_interiale_police ,['france']
575,11010402,politic,adstra (formerly alc) political - voters by demographic selects - greek orthodox voters,['greece']
559,21670352,politic,"audience 78529, es > political news",['spain']
60,2642206,politic,blogger_spanish_politics ,['spain']
112,6886613,politic,branded data > bigbang news! > news > politics (en) politica (es),['spain']
233,11153717,politic,branded data > nordic data resources > germany > interests > politics (super target) ,['germany']
89,7518016,politic,branded data > semasio > germany > interest > society & politics ,['germany']
378,15783012,politic,custom segments > adex|germany|gutefrage|interests|newsandpolitics,['germany']
379,15783013,politic,custom segments > adex|germany|gutefrage|interests|newsandpolitics|law,['germany']
380,15783014,politic,custom segments > adex|germany|gutefrage|interests|newsandpolitics|politics,['germany']
168,1890724,politic,dlx - politics - u.s. congressional districts - de - congressional district 1 ,['germany']
169,1890880,politic,dlx - politics - u.s. congressional districts - mt - congressional district 1 ,['malta']
634,23856187,politic,dspolitical_uscensustract_az_factual_pl,['poland']
632,23846902,politic,dspolitical_uscensustract_fl_pl,['poland']
633,23847170,politic,dspolitical_uscensustract_ga_pl,['poland']
628,23846897,politic,dspolitical_uscensustract_nm_pl,['poland']
629,23846899,politic,dspolitical_uscensustract_nv_pl,['poland']
631,23846901,politic,dspolitical_uscensustract_tx_pl,['poland']
630,23846900,politic,dspolitical_uscensustract_va_pl,['poland']
579,4874567,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe,['europe']
580,4874569,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 1,['europe']
581,4874570,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 1 - democrats,['europe']
582,4874571,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 1 - republicans,['europe']
583,4874572,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 10,['europe']
584,4874574,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 10 - democrats,['europe']
585,4874575,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 10 - republicans,['europe']
586,4874576,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 16,['europe']
587,4874579,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 16 - democrats,['europe']
588,4874580,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 16 - republicans,['europe']
589,4874582,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 19,['europe']
590,4874583,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 19 - democrats,['europe']
591,4874584,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 19 - republicans,['europe']
592,4874585,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 2,['europe']
593,4874587,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 2 - democrats,['europe']
594,4874588,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 2 - republicans,['europe']
595,4874589,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 23,['europe']
596,4874590,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 23 - democrats,['europe']
597,4874591,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 23 - republicans,['europe']
598,4874592,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 25,['europe']
599,4874593,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 25 - democrats,['europe']
600,4874594,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 25 - republicans,['europe']
601,4874595,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 27,['europe']
602,4874596,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 27 - democrats,['europe']
603,4874597,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 27 - republicans,['europe']
604,4874598,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 3,['europe']
605,4874599,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 3 - democrats,['europe']
606,4874600,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 3 - republicans,['europe']
607,4874601,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 4,['europe']
608,4874602,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 4 - democrats,['europe']
609,4874603,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 4 - republicans,['europe']
610,4874604,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 5,['europe']
611,4874605,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 5 - democrats,['europe']
612,4874606,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 5 - republicans,['europe']
613,4874607,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 6,['europe']
614,4874608,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 6 - democrats,['europe']
615,4874610,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 6 - republicans,['europe']
616,4874611,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 8,['europe']
617,4874612,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 8 - democrats,['europe']
618,4874613,politic,exelate demographic - politics - registered voters - state congressional district - u.s. armed forces - europe - 8 - republicans,['europe']
426,18059896,politic,eyeota - dk ndr - 08 kantar-gallup interests - interested in: economy-politics and society,['denmark']
429,18059918,politic,eyeota - dk ndr - 08 kantar-gallup interests - interested in: politics,['denmark']
432,18060864,politic,eyeota - se ndr - 11 interests kantar sifo - interested in: politics,['sweden']
24,4528452,politic,gs_politics_bulgarian ,['bulgaria']
17,1424909,politic,gs_politics_czech ,['czechia']
15,973683,politic,gs_politics_danish ,['denmark']
162,709785,politic,gs_politics_dutch ,['netherlands']
23,3376532,politic,gs_politics_finnish ,['finland']
163,709793,politic,gs_politics_french ,['france']
164,709787,politic,gs_politics_german ,['germany']
58,5831034,politic,gs_politics_greek ,['greece']
54,5831033,politic,gs_politics_hungarian ,['hungary']
165,709794,politic,gs_politics_italian ,['italy']
166,1966935,politic,gs_politics_polish ,['poland']
14,992676,politic,gs_politics_portuguese ,['portugal']
16,1424911,politic,gs_politics_romanian ,['romania']
22,3148591,politic,gs_politics_slovakian ,['slovakia']
167,709789,politic,gs_politics_spanish ,['spain']
21,2425137,politic,gs_politics_swedish ,['sweden']
563,22630741,politic,infogroup > consumer > us politics > demographics > ethnic origin > austrian,['austria']
565,22631527,politic,infogroup > consumer > us politics > demographics > ethnic origin > czech,['czechia']
569,22630817,politic,infogroup > consumer > us politics > demographics > ethnic origin > dutch,['netherlands']
564,22630906,politic,infogroup > consumer > us politics > demographics > ethnic origin > french,['france']
566,22631801,politic,infogroup > consumer > us politics > demographics > ethnic origin > german,['germany']
571,22630908,politic,infogroup > consumer > us politics > demographics > ethnic origin > greek,['greece']
570,22630881,politic,infogroup > consumer > us politics > demographics > ethnic origin > hungarian,['hungary']
567,22631962,politic,infogroup > consumer > us politics > demographics > ethnic origin > irish,['ireland']
572,22631042,politic,infogroup > consumer > us politics > demographics > ethnic origin > italian,['italy']
568,22630746,politic,infogroup > consumer > us politics > demographics > ethnic origin > polish,['poland']
574,22632195,politic,infogroup > consumer > us politics > demographics > ethnic origin > swedish,['sweden']
573,22631922,politic,infogroup > consumer > us politics > demographics > language > spanish,['spain']
225,6647247,politic,infogroup media solutions - political - state senate district - fra ,['france']
305,11053740,politic,kbm group - germany - schober | media | political journals and business magazines,['germany']
307,11373797,politic,mbbmedia_fr_cinema_documentary_politics ,['france']
413,17579632,politic,mbbmedia_fr_generic_geopolitics_brasil ,['france']
464,20713542,politic,mbbmedia_fr_politics_franquism ,['france']
414,17629202,politic,mbbmedia_fr_politics_mai68 ,['france']
19,617507,politic,mediaiq_gs_french_politics ,['france']
49,6117758,politic,nike_nike_blacklist_sociopolitical_de ,['germany']
82,8147718,politic,nike_nike_blacklist_sociopolitical_dk ,['denmark']
51,6120444,politic,nike_nike_blacklist_sociopolitical_es ,['spain']
83,8147723,politic,nike_nike_blacklist_sociopolitical_fi ,['finland']
48,6117752,politic,nike_nike_blacklist_sociopolitical_fr ,['france']
52,6120449,politic,nike_nike_blacklist_sociopolitical_it ,['italy']
50,6120434,politic,nike_nike_blacklist_sociopolitical_nl ,['netherlands']
53,6120460,politic,nike_nike_blacklist_sociopolitical_se ,['sweden']
320,13724241,politic,nordic data resources > se > b metropolitan pioneers > b08 culture and politics ,['sweden']
143,8573875,politic,oracle country-specific audiences > france > hobbies & interests > politics & society ,['france']
147,8575539,politic,oracle country-specific audiences > france > hobbies & interests > politics & society > charity & giving ,['france']
155,8576944,politic,oracle country-specific audiences > france > hobbies & interests > politics & society > charity & giving > causes ,['france']
148,8575541,politic,oracle country-specific audiences > france > hobbies & interests > politics & society > environment ,['france']
107,7866669,politic,oracle country-specific audiences > france > media & entertainment > movies > genres > political ,['france']
144,8573888,politic,oracle country-specific audiences > germany > hobbies & interests > politics & society ,['germany']
149,8575588,politic,oracle country-specific audiences > germany > hobbies & interests > politics & society > charity & giving ,['germany']
150,8575593,politic,oracle country-specific audiences > germany > hobbies & interests > politics & society > environment ,['germany']
99,7865759,politic,oracle country-specific audiences > germany > media & entertainment > movies > genres > political ,['germany']
407,7849658,politic,oracle country-specific audiences > italy (it) > media and entertainment > movies > genres > political ,['italy']
